,FECHA,CLIENTE,CLIENTE_ID,BODEGA,PRODUCTO,VOLUMEN,IMPORTE
13392,6/20/2021,Benita Almeida,50739444.0,Pacifico,Cemento blanco,68.034,205891.4158
13393,6/20/2021,Leonel Castañon,50376820.0,Sureste,Multiproducto,2.754,2094.458966
13394,6/20/2021,Teresita Sepulveda,50772292.0,Sureste,Multiplast,13.0203,33333.94552
13395,6/20/2021,Yajaira Delgadillo,50373435.0,Noreste,Cemento blanco,2.4735,5814.251221
13396,6/20/2021,Carmela Lopez,50978212.0,Centro,Multiproducto,7.8897,6273.626562
13397,6/20/2021,Higinio del Valle,50593846.0,Pacifico,Multiplast,6.5688,19402.79338
13398,6/20/2021,Celso Cano,50170384.0,Sureste,Multiplast,6.7932,16415.98193
13399,6/20/2021,Carmela Lopez,50978212.0,Centro,Multiplast,6.4311,17448.05276
13400,6/20/2021,Avelina Elizalde,50956291.0,Centro,Multiplast,2.7846,7873.628857
13401,6/20/2021,Joel Gonzalez,50381431.0,Noreste,Cemento blanco,80.325,187656.3383
13402,6/20/2021,Modesta Merino,50478831.0,Centro,Multiproducto,7.497,5781.588905
13403,6/20/2021,Marta Sanabria,50922564.0,Noreste,Cemento blanco,17.442,39758.7779
13404,6/20/2021,Romulo Gongora,50933707.0,Centro,Multiproducto,3.264,2705.07359
13405,6/20/2021,Zaira Colorado,50521692.0,Noreste,Multiproducto,7.65,4962.116106
13406,6/20/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,15.759,42267.22241
13407,6/20/2021,Carmela Lopez,50978212.0,Centro,Cemento gris,33.813,81136.92133
13408,6/20/2021,Lorena Teran,50524345.0,Sureste,Cemento blanco,51.051,125347.3217
13409,6/20/2021,Eloina Mayo,50033779.0,Noreste,Cemento gris,43.605,95347.8694
13410,6/20/2021,Joel Gonzalez,50381431.0,Noreste,Cemento blanco,91.035,195990.3689
13411,6/20/2021,Perla Pascual,50351906.0,Pacifico,Multiplast,10.0878,30985.95995
13412,6/20/2021,Israel Crespo,50444347.0,Noreste,Multiproducto,2.1624,1509.138367
13413,6/20/2021,Lorena Teran,50524345.0,Sureste,Cemento blanco,46.563,116610.9117
13414,6/20/2021,Magnolia Mares,50514557.0,Centro,Cemento gris,19.125,47382.24408
13415,6/20/2021,Elba Quevedo,50792000.0,Sureste,Multiplast,2.346,5912.524317
13416,6/20/2021,Bernabe Victoria,50265164.0,Sureste,Cemento blanco,9.384,21530.08148
13417,6/20/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,14.229,32977.30638
13418,6/20/2021,Benjamin Nieto,50130864.0,Sureste,Cemento gris,62.118,138025.1619
13419,6/20/2021,Casimiro Melo,50473376.0,Pacifico,Multiproducto,2.142,1896.65986
13420,6/20/2021,Karla Arteaga,50073499.0,Centro,Multiplast,13.9026,38766.98732
13421,6/20/2021,Regina de La Fuente,50037649.0,Sureste,Multiplast,16.2792,39606.33236
13422,6/20/2021,Modesta Merino,50478831.0,Centro,Cemento gris,37.485,95541.49224
13423,6/20/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento blanco,2.5245,7306.647188
13424,6/20/2021,Noe Badillo,50355574.0,Centro,Multiproducto,7.8897,6146.886632
13425,6/20/2021,Anayeli Lazcano,50989512.0,Centro,Cemento gris,35.904,89729.00238
13426,6/20/2021,Justo Hau,50636678.0,Centro,Cemento blanco,80.223,216212.186
13427,6/20/2021,Agueda Santana,50065019.0,Sureste,Multiplast,2.8458,7312.84574
13428,6/20/2021,Florina Terrazas,50737196.0,Pacifico,Multiproducto,9.18,7863.477051
13429,6/20/2021,Teresita Sepulveda,50772292.0,Sureste,Multiplast,9.8532,24029.11087
13430,6/20/2021,Veronica Coronado,50233427.0,Centro,Multiproducto,3.0855,2582.142158
13431,6/20/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,66.861,176007.5517
13432,6/20/2021,Karla Arteaga,50073499.0,Centro,Multiplast,15.3816,44565.43036
13433,6/20/2021,Veronica Coronado,50233427.0,Centro,Multiproducto,2.754,2194.195107
13434,6/20/2021,Macrina Cabello,50863610.0,Centro,Cemento gris,60.69,149853.2383
13435,6/20/2021,Rosalia Cancino,50610420.0,Noreste,Multiplast,8.2416,20156.35839
13436,6/20/2021,Anayeli Lazcano,50989512.0,Centro,Cemento blanco,37.536,96483.09029
13437,6/21/2021,Anastacio Cid,50447424.0,Centro,Cemento gris,310.233,742357.7625
13438,6/21/2021,Rosalva Plata,50254765.0,Noreste,Multiproducto,233.9778,140237.6194
13439,6/21/2021,Elida Acosta,50003448.0,Noreste,Cemento gris,778.26,1468954.165
13440,6/21/2021,Felicita Arevalo,50927236.0,Noreste,Multiplast,138.2304,299367.632
13441,6/21/2021,Lupita Tuz,50636094.0,Pacifico,Cemento gris,460.53,1183723.58
13442,6/21/2021,Judith Zenteno,50367930.0,Centro,Multiproducto,138.3732,103101.2951
13443,6/21/2021,Stephanie Peralta,50372824.0,Pacifico,Multiplast,8.7822,26721.34575
13444,6/21/2021,Judith Zenteno,50367930.0,Centro,Multiproducto,126.1638,94522.21932
13445,6/21/2021,Celso Cano,50170384.0,Sureste,Cemento blanco,342.72,781139.8187
13446,6/21/2021,Rosalva Plata,50254765.0,Noreste,Cemento gris,1138.83,2247865.888
13447,6/21/2021,Noe Badillo,50355574.0,Centro,Cemento blanco,564.417,1430442.806
13448,6/21/2021,Magnolia Mares,50514557.0,Centro,Multiproducto,36.414,29211.06639
13449,6/21/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,149.94,328035.1219
13450,6/21/2021,Mary Caamal,50479740.0,Sureste,Multiplast,156.009,347688.3509
13451,6/21/2021,Susana Rivero,50859860.0,Pacifico,Multiproducto,117.81,94468.82002
13452,6/21/2021,Romulo Gongora,50933707.0,Centro,Cemento blanco,319.872,794929.7714
13453,6/21/2021,Ruperto Delgadillo,50553838.0,Centro,Multiproducto,151.368,117838.5479
13454,6/21/2021,Nayeli Sandoval,50458886.0,Centro,Multiproducto,54.621,41340.36936
13455,6/21/2021,Jaime Romero,50372899.0,Noreste,Cemento gris,624.75,1247178.799
13456,6/21/2021,Celso Cano,50170384.0,Sureste,Cemento gris,488.376,1024435.066
13457,6/21/2021,Cipriano Zamudio,50641465.0,Sureste,Multiplast,120.9516,285161.8427
13458,6/21/2021,Lorena Teran,50524345.0,Sureste,Multiproducto,185.3544,119146.6782
13459,6/21/2021,Eloina Mayo,50033779.0,Noreste,Multiproducto,156.7944,101485.7876
13460,6/21/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,159.936,364035.2219
13461,6/21/2021,Abigail Narvaez,50863107.0,Pacifico,Multiplast,97.6752,272719.3402
13462,6/21/2021,Higinio del Valle,50593846.0,Pacifico,Cemento gris,489.804,1333247.846
13463,6/21/2021,Víctor Curiel,50962840.0,Pacifico,Cemento blanco,514.08,1381528.969
13464,6/21/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento blanco,1039.584,2910301.652
13465,6/21/2021,Leonel Castañon,50376820.0,Sureste,Cemento blanco,229.194,570953.666
13466,6/21/2021,Teofilo Santoyo,50732461.0,Pacifico,Cemento blanco,696.864,2035458.401
13467,6/21/2021,Santos Pelayo,50314062.0,Noreste,Multiproducto,23.7762,16616.44228
13468,6/21/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiproducto,183.7836,156537.5298
13469,6/21/2021,Celso Cano,50170384.0,Sureste,Multiplast,98.532,225011.9063
13470,6/21/2021,Osvaldo Urias,50190893.0,Sureste,Cemento gris,252.756,580577.5101
13471,6/21/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento gris,122.094,275403.9159
13472,6/21/2021,Lorena Teran,50524345.0,Sureste,Multiplast,122.5224,297421.4661
13473,6/21/2021,Judith Zenteno,50367930.0,Centro,Cemento gris,596.904,1476563.221
13474,6/21/2021,Veronica Coronado,50233427.0,Centro,Multiproducto,28.203,23597.4181
13475,6/21/2021,Felicita Arevalo,50927236.0,Noreste,Cemento gris,605.472,1186443.484
13476,6/21/2021,Susana Rivero,50859860.0,Pacifico,Cemento blanco,942.48,2433080.229
13477,6/21/2021,Isela Aceves,50908463.0,Noreste,Multiproducto,166.5048,103039.6072
13478,6/21/2021,Yajaira Delgadillo,50373435.0,Noreste,Multiplast,7.4256,17467.40385
13479,6/21/2021,Filomena Pinto,50790006.0,Noreste,Cemento gris,250.614,538548.7946
13480,6/21/2021,Florina Terrazas,50737196.0,Pacifico,Multiproducto,106.029,90862.69611
13481,6/21/2021,Mary Caamal,50479740.0,Sureste,Multiproducto,200.3484,127876.3095
13482,6/21/2021,Yuridia Roblero,50826474.0,Noreste,Multiproducto,81.396,55016.608
13483,6/21/2021,Saturnino Otero,50242446.0,Sureste,Multiproducto,157.08,104439.9826
13484,6/22/2021,Maximo Luevano,50018002.0,Centro,Multiproducto,46.104,35745.54724
13485,6/22/2021,Hector Gabriel,50860678.0,Noreste,Cemento gris,168.096,353191.2945
13486,6/22/2021,Amada Mondragon,50922523.0,Noreste,Cemento blanco,416.16,880940.8219
13487,6/22/2021,Noe Badillo,50355574.0,Centro,Cemento gris,735.216,1777515.187
13488,6/22/2021,Oliverio Castillo,50446512.0,Pacifico,Multiproducto,9.4656,8023.647469
13489,6/22/2021,Filomena Pinto,50790006.0,Noreste,Multiproducto,60.2208,39457.54621
13490,6/22/2021,Noe Badillo,50355574.0,Centro,Multiplast,172.0128,445235.6234
13491,6/22/2021,Hector Gabriel,50860678.0,Noreste,Multiplast,40.4736,89333.77536
13492,6/22/2021,Filomena Pinto,50790006.0,Noreste,Multiplast,71.9712,173424.7106
13493,6/22/2021,Regina de La Fuente,50037649.0,Sureste,Cemento gris,891.072,1890891.392
13494,6/22/2021,Florina Terrazas,50737196.0,Pacifico,Multiplast,129.744,380002.0637
13495,6/22/2021,Macrina Cabello,50863610.0,Centro,Cemento blanco,612.0,1497506.661
13496,6/22/2021,Fidelia Santana,50614551.0,Sureste,Cemento gris,413.712,864754.5611
13497,6/22/2021,Justo Hau,50636678.0,Centro,Multiproducto,220.6464,161429.0392
13498,6/22/2021,Veronica Coronado,50233427.0,Centro,Multiplast,32.232,83960.90049
13499,6/22/2021,Maximiliano Leija,50886319.0,Sureste,Cemento blanco,753.984,1758109.584
13500,6/22/2021,Nadia Otero,50498698.0,Sureste,Cemento blanco,563.04,1362262.073
13501,6/22/2021,Marta Sanabria,50922564.0,Noreste,Cemento blanco,447.984,965347.6667
13502,6/22/2021,Oliverio Castillo,50446512.0,Pacifico,Multiproducto,7.0176,6140.232852
13503,6/22/2021,Marta Sanabria,50922564.0,Noreste,Multiproducto,69.768,48318.84453
13504,6/22/2021,Stephanie Peralta,50372824.0,Pacifico,Multiplast,6.936,20695.85715
13505,6/22/2021,Judith Zenteno,50367930.0,Centro,Cemento gris,837.216,1867823.847
13506,6/22/2021,Casimiro Melo,50473376.0,Pacifico,Cemento gris,224.4,631532.8308
13507,6/22/2021,Rosalia Cancino,50610420.0,Noreste,Multiplast,130.56,286608.4232
13508,6/22/2021,Santos Pelayo,50314062.0,Noreste,Multiproducto,30.6,20292.37637
13509,6/22/2021,Florina Terrazas,50737196.0,Pacifico,Cemento gris,489.6,1229205.597
13510,6/22/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,184.416,414762.7365
13511,6/22/2021,Justo Hau,50636678.0,Centro,Multiplast,222.768,552363.3059
13512,6/22/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento blanco,507.144,1406804.85
13513,6/22/2021,Itzel Lobato,50050955.0,Centro,Cemento gris,1145.664,2529504.218
13514,6/22/2021,Jaime Romero,50372899.0,Noreste,Multiplast,90.2496,213813.4311
13515,6/22/2021,Karina Ochoa,50039940.0,Sureste,Multiproducto,234.6,153440.2591
13516,6/22/2021,Paulina Garrido,50550041.0,Sureste,Cemento blanco,1416.576,2854577.723
13517,6/22/2021,Crescencio Marcos,50594215.0,Sureste,Cemento gris,1428.0,2756188.98
13518,6/22/2021,Carmela Lopez,50978212.0,Centro,Cemento gris,440.232,1083716.602
13519,6/22/2021,Mayra Mota,50871932.0,Sureste,Multiplast,44.88,114628.8309
13520,6/22/2021,Eladio Aguillon,50641240.0,Sureste,Cemento blanco,947.376,2063253.603
13521,6/22/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,276.624,697255.5298
13522,6/22/2021,Magnolia Mares,50514557.0,Centro,Cemento gris,230.112,577128.921
13523,6/22/2021,Agueda Santana,50065019.0,Sureste,Cemento gris,259.488,589964.618
13524,6/22/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,1022.856,2464064.066
13525,6/22/2021,Avelina Elizalde,50956291.0,Centro,Cemento blanco,339.864,931915.5527
13526,6/22/2021,Cipriano Zamudio,50641465.0,Sureste,Cemento blanco,628.32,1467971.13
13527,6/22/2021,Agueda Santana,50065019.0,Sureste,Multiplast,56.304,130780.0687
13528,6/22/2021,Saturnino Otero,50242446.0,Sureste,Multiplast,145.248,332065.887
13529,6/22/2021,Altagracia Sanchez,50479135.0,Centro,Cemento gris,303.552,719382.144
13530,6/22/2021,Elodia Muñiz,50479455.0,Pacifico,Multiproducto,116.5248,93491.5277
13531,6/23/2021,Celso Cano,50170384.0,Sureste,Multiplast,113.4648,260221.5593
13532,6/23/2021,Karina Ochoa,50039940.0,Sureste,Multiproducto,231.795,159401.472
13533,6/23/2021,Jaime Romero,50372899.0,Noreste,Cemento gris,494.802,999870.5614
13534,6/23/2021,Josefa Castellanos,50447311.0,Sureste,Cemento gris,1080.486,2227513.389
13535,6/23/2021,Maximo Luevano,50018002.0,Centro,Multiproducto,47.736,39250.74875
13536,6/23/2021,Fortino Ordaz,50835988.0,Centro,Cemento blanco,608.634,1567320.93
13537,6/23/2021,Baldomero Saenz,50328996.0,Sureste,Cemento gris,454.41,995596.0045
13538,6/23/2021,Eladio Aguillon,50641240.0,Sureste,Cemento blanco,1412.802,2967972.791
13539,6/23/2021,Teresita Sepulveda,50772292.0,Sureste,Multiproducto,247.0338,163815.4862
13540,6/23/2021,Ruben Zamudio,50488559.0,Pacifico,Cemento blanco,371.79,1033102.577
13541,6/23/2021,Mary Caamal,50479740.0,Sureste,Cemento blanco,1266.84,2782461.895
13542,6/23/2021,Marta Sanabria,50922564.0,Noreste,Multiplast,78.489,183246.8155
13543,6/23/2021,Roselia Bustillos,50197249.0,Sureste,Cemento gris,1150.713,2355368.13
13544,6/23/2021,Joel Gonzalez,50381431.0,Noreste,Multiproducto,225.828,147092.3735
13545,6/23/2021,Cipriano Zamudio,50641465.0,Sureste,Multiproducto,143.9424,97264.57485
13546,6/23/2021,Bernabe Victoria,50265164.0,Sureste,Multiplast,41.4936,97954.90062
13547,6/23/2021,Fortino Ordaz,50835988.0,Centro,Multiproducto,174.7872,130684.3736
13548,6/23/2021,Altagracia Sanchez,50479135.0,Centro,Cemento blanco,341.496,936258.7212
13549,6/23/2021,Augusto Espinoza,50722772.0,Pacifico,Cemento gris,918.918,2330108.553
13550,6/23/2021,Augusto Espinoza,50722772.0,Pacifico,Multiproducto,279.2556,227176.4348
13551,6/23/2021,Bernabe Victoria,50265164.0,Sureste,Multiproducto,39.6576,28028.20129
13552,6/23/2021,Isela Aceves,50908463.0,Noreste,Cemento blanco,1080.486,2193661.032
13553,6/23/2021,Baldomero Saenz,50328996.0,Sureste,Cemento gris,610.929,1358327.46
13554,6/23/2021,Mary Caamal,50479740.0,Sureste,Multiplast,257.5908,559955.8288
13555,6/23/2021,Maximo Luevano,50018002.0,Centro,Multiproducto,42.228,34799.58764
13556,6/23/2021,Karla Arteaga,50073499.0,Centro,Cemento blanco,1637.253,3962556.021
13557,6/23/2021,Natalia Arreola,50353825.0,Sureste,Multiproducto,78.3972,55076.79003
13558,6/23/2021,Modesta Merino,50478831.0,Centro,Cemento gris,629.748,1523101.86
13559,6/23/2021,Casimiro Melo,50473376.0,Pacifico,Cemento gris,286.875,741220.6225
13560,6/23/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,311.202,762552.6055
13561,6/23/2021,Idalia Enciso,50826344.0,Noreste,Cemento blanco,559.98,1243374.713
13562,6/23/2021,Idalia Enciso,50826344.0,Noreste,Multiplast,100.062,233837.088
13563,6/23/2021,Elida Acosta,50003448.0,Noreste,Multiplast,194.616,419661.7807
13564,6/23/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento blanco,133.569,332179.8323
13565,6/23/2021,Joel Gonzalez,50381431.0,Noreste,Cemento blanco,1528.47,2876313.315
13566,6/23/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,222.156,483136.641
13567,6/23/2021,Eloina Mayo,50033779.0,Noreste,Cemento blanco,735.318,1511933.912
13568,6/23/2021,Estefana Barroso,50495006.0,Noreste,Cemento gris,1350.837,2608805.891
13569,6/23/2021,Susana Rivero,50859860.0,Pacifico,Multiplast,226.1952,634841.7439
13570,6/23/2021,Maximo Luevano,50018002.0,Centro,Cemento blanco,172.125,451337.3919
13571,6/23/2021,Rosalva Plata,50254765.0,Noreste,Multiplast,282.1932,596405.9825
13572,6/23/2021,Teofilo Santoyo,50732461.0,Pacifico,Cemento gris,785.808,2119917.256
13573,6/23/2021,Augusto Espinoza,50722772.0,Pacifico,Cemento gris,1205.334,2968911.964
13574,6/23/2021,Yeni Valadez,50071292.0,Noreste,Multiproducto,228.0312,142717.8914
13575,6/23/2021,Aniceto Alva,50822094.0,Sureste,Cemento gris,1324.674,2557883.033
13576,6/23/2021,Rosalva Plata,50254765.0,Noreste,Cemento gris,1104.813,2209547.826
13577,6/23/2021,Agueda Santana,50065019.0,Sureste,Cemento gris,212.058,474707.4205
13578,6/24/2021,Jaime Romero,50372899.0,Noreste,Multiproducto,133.6608,83100.73045
13579,6/24/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiproducto,302.328,243179.5536
13580,6/24/2021,Mayra Mota,50871932.0,Sureste,Cemento gris,275.4,576709.1657
13581,6/24/2021,Mary Caamal,50479740.0,Sureste,Cemento blanco,1562.436,3135193.135
13582,6/24/2021,Maximo Luevano,50018002.0,Centro,Multiplast,59.364,165910.9149
13583,6/24/2021,Jaime Romero,50372899.0,Noreste,Cemento blanco,694.008,1447448.559
13584,6/24/2021,Georgina Elias,50956645.0,Noreste,Multiplast,9.4248,21932.40792
13585,6/24/2021,Isela Aceves,50908463.0,Noreste,Cemento blanco,1306.008,2777892.482
13586,6/24/2021,Rosalva Plata,50254765.0,Noreste,Multiplast,411.7536,827279.0213
13587,6/24/2021,Maurício Geronimo,50610981.0,Pacifico,Multiplast,107.1,304141.4498
13588,6/24/2021,Ramona Iglesias,50921269.0,Sureste,Multiplast,102.816,256584.3889
13589,6/24/2021,Carmela Lopez,50978212.0,Centro,Cemento blanco,779.688,1897760.894
13590,6/24/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento blanco,72.216,220595.6943
13591,6/24/2021,Mayra Mota,50871932.0,Sureste,Cemento blanco,330.48,746263.2718
13592,6/24/2021,Marilu Venegas,50283115.0,Noreste,Multiplast,335.8656,699116.4652
13593,6/24/2021,Lizbeth Palma,50871184.0,Noreste,Cemento blanco,1082.016,2174023.461
13594,6/24/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiplast,166.464,460865.3114
13595,6/24/2021,Jaime Romero,50372899.0,Noreste,Cemento gris,848.232,1690479.294
13596,6/24/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiproducto,280.0512,221165.6918
13597,6/24/2021,Macrina Cabello,50863610.0,Centro,Cemento blanco,1015.92,2616426.071
13598,6/24/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento blanco,1686.672,4468065.575
13599,6/24/2021,Baldomero Saenz,50328996.0,Sureste,Multiproducto,125.2152,84466.20832
13600,6/24/2021,Benita Almeida,50739444.0,Pacifico,Multiproducto,320.9328,258255.4961
13601,6/24/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento gris,626.076,1682560.051
13602,6/24/2021,Augusto Espinoza,50722772.0,Pacifico,Multiplast,369.1584,979052.6079
13603,6/24/2021,Fidelia Santana,50614551.0,Sureste,Multiproducto,168.6672,110406.8277
13604,6/24/2021,Idalia Enciso,50826344.0,Noreste,Multiproducto,151.776,95539.51415
13605,6/24/2021,Ruperto Delgadillo,50553838.0,Centro,Cemento gris,1456.56,3146224.667
13606,6/24/2021,Ramona Iglesias,50921269.0,Sureste,Cemento gris,538.56,1147639.205
13607,6/24/2021,Susana Rivero,50859860.0,Pacifico,Cemento blanco,1454.112,3642972.112
13608,6/24/2021,Roselia Bustillos,50197249.0,Sureste,Cemento gris,1534.284,2898975.34
13609,6/24/2021,Baldomero Saenz,50328996.0,Sureste,Cemento blanco,753.984,1621557.384
13610,6/24/2021,Georgina Elias,50956645.0,Noreste,Cemento blanco,48.348,105543.0724
13611,6/24/2021,Noe Badillo,50355574.0,Centro,Multiplast,230.9688,564737.9343
13612,6/24/2021,Paulina Garrido,50550041.0,Sureste,Cemento gris,1747.872,3163703.001
13613,6/24/2021,Patrícia Venegas,50665452.0,Centro,Cemento gris,1829.88,3802866.012
13614,6/24/2021,Elva Tamez,50866741.0,Noreste,Cemento blanco,1248.48,2467369.289
13615,6/24/2021,Regina de La Fuente,50037649.0,Sureste,Cemento blanco,1799.28,3782399.126
13616,6/24/2021,Ruben Zamudio,50488559.0,Pacifico,Multiplast,116.7696,326858.8562
13617,6/24/2021,Fortino Ordaz,50835988.0,Centro,Cemento gris,832.32,1857797.478
13618,6/24/2021,Florina Terrazas,50737196.0,Pacifico,Cemento gris,945.54,2486892.61
13619,6/24/2021,Nadia Otero,50498698.0,Sureste,Multiproducto,225.828,143878.5906
13620,6/24/2021,Librada Oropeza,50614578.0,Centro,Multiplast,208.08,545889.8869
13621,6/24/2021,Anastacio Cid,50447424.0,Centro,Cemento gris,619.344,1425919.378
13622,6/24/2021,Lupita Tuz,50636094.0,Pacifico,Multiproducto,205.632,170013.655
13623,6/24/2021,Lorena Teran,50524345.0,Sureste,Multiproducto,236.9664,153262.8789
13624,6/24/2021,Casimiro Melo,50473376.0,Pacifico,Cemento blanco,382.5,1094713.363
13625,6/25/2021,Carmela Lopez,50978212.0,Centro,Cemento blanco,663.0,1631497.489
13626,6/25/2021,Judith Zenteno,50367930.0,Centro,Cemento gris,881.79,2060620.873
13627,6/25/2021,Maximo Luevano,50018002.0,Centro,Multiplast,54.57,151316.0476
13628,6/25/2021,Armando Mota,50677330.0,Pacifico,Multiproducto,111.384,93341.59556
13629,6/25/2021,Hector Gabriel,50860678.0,Noreste,Multiproducto,40.8,26946.11055
13630,6/25/2021,Fidelia Santana,50614551.0,Sureste,Multiproducto,161.772,105136.8592
13631,6/25/2021,Ruperto Delgadillo,50553838.0,Centro,Cemento gris,1122.0,2432571.367
13632,6/25/2021,Elodia Muñiz,50479455.0,Pacifico,Cemento gris,612.0,1550992.344
13633,6/25/2021,Idalia Enciso,50826344.0,Noreste,Cemento gris,402.9,821026.7094
13634,6/25/2021,Crescencio Marcos,50594215.0,Sureste,Multiplast,257.04,553138.7834
13635,6/25/2021,Avelina Elizalde,50956291.0,Centro,Cemento blanco,414.12,1074484.934
13636,6/25/2021,Baldomero Saenz,50328996.0,Sureste,Multiplast,84.15,201440.5834
13637,6/25/2021,Abigail Narvaez,50863107.0,Pacifico,Multiplast,93.024,260229.2129
13638,6/25/2021,Lorena Teran,50524345.0,Sureste,Multiproducto,249.084,163393.0573
13639,6/25/2021,Víctor Curiel,50962840.0,Pacifico,Cemento blanco,775.2,2097809.247
13640,6/25/2021,Perla Pascual,50351906.0,Pacifico,Multiproducto,265.098,202539.837
13641,6/25/2021,Filomena Pinto,50790006.0,Noreste,Multiproducto,89.046,57638.00145
13642,6/25/2021,Regina de La Fuente,50037649.0,Sureste,Multiplast,331.296,746081.1944
13643,6/25/2021,Librada Oropeza,50614578.0,Centro,Cemento gris,948.6,2245630.85
13644,6/25/2021,Isela Aceves,50908463.0,Noreste,Multiproducto,235.62,151293.1827
13645,6/25/2021,Elida Acosta,50003448.0,Noreste,Multiproducto,185.64,116207.1059
13646,6/25/2021,Altagracia Sanchez,50479135.0,Centro,Cemento blanco,354.96,907237.6096
13647,6/25/2021,Romeo Hernandez,50199004.0,Sureste,Multiplast,298.656,656654.4251
13648,6/25/2021,Erendira Segura,50982948.0,Noreste,Cemento blanco,1505.52,2929367.103
13649,6/25/2021,Marilu Venegas,50283115.0,Noreste,Multiproducto,279.888,162358.634
13650,6/25/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,204.0,471806.7903
13651,6/25/2021,Georgina Elias,50956645.0,Noreste,Multiproducto,11.73,7836.523213
13652,6/25/2021,Justo Hau,50636678.0,Centro,Multiplast,326.196,770966.732
13653,6/25/2021,Eladio Aguillon,50641240.0,Sureste,Cemento blanco,1060.29,2446951.677
13654,6/25/2021,Regina de La Fuente,50037649.0,Sureste,Multiproducto,239.904,151812.4797
13655,6/25/2021,Leonel Castañon,50376820.0,Sureste,Cemento blanco,257.04,608405.6936
13656,6/25/2021,Susana Rivero,50859860.0,Pacifico,Cemento gris,1267.86,3102900.368
13657,6/25/2021,Cipriano Zamudio,50641465.0,Sureste,Cemento blanco,878.22,1886170.427
13658,6/25/2021,Eloina Mayo,50033779.0,Noreste,Multiproducto,152.388,96876.40637
13659,6/25/2021,Baldomero Saenz,50328996.0,Sureste,Cemento gris,566.61,1265066.754
13660,6/25/2021,Celia Uribe,50807165.0,Centro,Cemento gris,56.61,148299.9442
13661,6/25/2021,Edilberto Valle,50003952.0,Pacifico,Cemento gris,998.07,2510807.051
13662,6/25/2021,Xochitl Tinoco,50532694.0,Centro,Cemento blanco,84.66,232606.1544
13663,6/25/2021,Georgina Elias,50956645.0,Noreste,Cemento gris,56.61,124854.4293
13664,6/25/2021,Teresita Sepulveda,50772292.0,Sureste,Multiproducto,197.064,128600.4089
13665,6/25/2021,Macrina Cabello,50863610.0,Centro,Cemento gris,1193.4,2595295.936
13666,6/25/2021,Natalia Arreola,50353825.0,Sureste,Multiplast,63.546,147181.3258
13667,6/25/2021,Georgina Elias,50956645.0,Noreste,Cemento gris,63.75,132412.9042
13668,6/25/2021,Elba Quevedo,50792000.0,Sureste,Cemento gris,277.95,600295.8141
13669,6/25/2021,Marta Sanabria,50922564.0,Noreste,Multiplast,94.554,212866.0567
13670,6/25/2021,Crescencio Marcos,50594215.0,Sureste,Multiproducto,222.768,146533.8547
13671,6/25/2021,Maximiliano Leija,50886319.0,Sureste,Multiproducto,237.456,159746.9749
13672,6/26/2021,Regina de La Fuente,50037649.0,Sureste,Multiproducto,167.076,110574.3522
13673,6/26/2021,Rosalva Plata,50254765.0,Noreste,Cemento gris,732.105,1461115.255
13674,6/26/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,510.255,1359372.129
13675,6/26/2021,Susana Rivero,50859860.0,Pacifico,Multiplast,122.298,369999.1079
13676,6/26/2021,Isela Aceves,50908463.0,Noreste,Cemento gris,504.9,988434.9031
13677,6/26/2021,Maximiliano Leija,50886319.0,Sureste,Cemento gris,618.12,1360173.414
13678,6/26/2021,Carmela Lopez,50978212.0,Centro,Cemento blanco,275.145,729740.2907
13679,6/26/2021,Modesta Merino,50478831.0,Centro,Multiplast,84.252,237665.8073
13680,6/26/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiplast,88.128,254827.2226
13681,6/26/2021,Idalia Enciso,50826344.0,Noreste,Cemento gris,313.65,683316.2932
13682,6/26/2021,Rosalia Cancino,50610420.0,Noreste,Multiplast,72.624,166621.0168
13683,6/26/2021,Karla Arteaga,50073499.0,Centro,Cemento gris,569.415,1357900.224
13684,6/26/2021,Noe Badillo,50355574.0,Centro,Multiplast,96.237,262430.6193
